"","Postal.Code","Region","Rural.urban"
"776",4910366,"Chubu","Urban"
"777",4910827,"Chubu","Urban"
"778",4910073,"Chubu","Urban"
"779",4910057,"Chubu","Urban"
"780",4910865,"Chubu","Urban"
"781",4910086,"Chubu","Urban"
"782",4910932,"Chubu","Urban"
"783",4910081,"Chubu","Urban"
"784",4910062,"Chubu","Urban"
"785",4910907,"Chubu","Urban"
"786",4940015,"Chubu","Urban"
"787",4910061,"Chubu","Urban"
"788",4910124,"Chubu","Urban"
"789",4910805,"Chubu","Urban"
"790",4910051,"Chubu","Urban"
"791",4910134,"Chubu","Urban"
"792",4910071,"Chubu","Urban"
"793",4910937,"Chubu","Urban"
"794",4910113,"Chubu","Urban"
"795",4910857,"Chubu","Urban"
"796",4910848,"Chubu","Urban"
"797",4940018,"Chubu","Urban"
"798",4910853,"Chubu","Urban"
"799",4910916,"Chubu","Urban"
"800",4940011,"Chubu","Urban"
"801",4910813,"Chubu","Urban"
"802",4910068,"Chubu","Urban"
"803",4910082,"Chubu","Urban"
"804",4910054,"Chubu","Urban"
"805",4910076,"Chubu","Urban"
"806",4910112,"Chubu","Urban"
"807",4940005,"Chubu","Urban"
"808",4910005,"Chubu","Urban"
"809",4910135,"Chubu","Urban"
"810",4910133,"Chubu","Urban"
"811",4910902,"Chubu","Urban"
"812",4910072,"Chubu","Urban"
"813",4910031,"Chubu","Urban"
"814",4910861,"Chubu","Urban"
"815",4910059,"Chubu","Urban"
"816",4910058,"Chubu","Urban"
"817",4910354,"Chubu","Urban"
"818",4910826,"Chubu","Urban"
"819",4910837,"Chubu","Urban"
"820",4910046,"Chubu","Urban"
"821",4910828,"Chubu","Urban"
"822",4910868,"Chubu","Urban"
"823",4910866,"Chubu","Urban"
"824",4940013,"Chubu","Urban"
"825",4910823,"Chubu","Urban"
"826",4910824,"Chubu","Urban"
"827",4910838,"Chubu","Urban"
"828",4910821,"Chubu","Urban"
"829",4910083,"Chubu","Urban"
"830",4910037,"Chubu","Urban"
"831",4910935,"Chubu","Urban"
"832",4910931,"Chubu","Urban"
"833",4910079,"Chubu","Urban"
"834",4910125,"Chubu","Urban"
"835",4910922,"Chubu","Urban"
"836",4910021,"Chubu","Urban"
"837",4940012,"Chubu","Urban"
"838",4910375,"Chubu","Urban"
"839",4910352,"Chubu","Urban"
"840",4910364,"Chubu","Urban"
"841",4910365,"Chubu","Urban"
"842",4910075,"Chubu","Urban"
"843",4940006,"Chubu","Urban"
"844",4910911,"Chubu","Urban"
"845",4910825,"Chubu","Urban"
"846",4910144,"Chubu","Urban"
"847",4910351,"Chubu","Urban"
"848",4910917,"Chubu","Urban"
"849",4910361,"Chubu","Urban"
"850",4910867,"Chubu","Urban"
"851",4910123,"Chubu","Urban"
"852",4910923,"Chubu","Urban"
"853",4910913,"Chubu","Urban"
"854",4938003,"Chubu","Urban"
"855",4910934,"Chubu","Urban"
"856",4910927,"Chubu","Urban"
"857",4910936,"Chubu","Urban"
"858",4910854,"Chubu","Urban"
"859",4910074,"Chubu","Urban"
"860",4910925,"Chubu","Urban"
"861",4910926,"Chubu","Urban"
"862",4910847,"Chubu","Urban"
"863",4930005,"Chubu","Urban"
"864",4910084,"Chubu","Urban"
"865",4940007,"Chubu","Urban"
"866",4910858,"Chubu","Urban"
"867",4910036,"Chubu","Urban"
"868",4910131,"Chubu","Urban"
"869",4910033,"Chubu","Urban"
"870",4910069,"Chubu","Urban"
"871",4910836,"Chubu","Urban"
"872",4910067,"Chubu","Urban"
"873",4930001,"Chubu","Urban"
"874",4910003,"Chubu","Urban"
"875",4910063,"Chubu","Urban"
"876",4910869,"Chubu","Urban"
"877",4930007,"Chubu","Urban"
"878",4910841,"Chubu","Urban"
"879",4910066,"Chubu","Urban"
"880",4910834,"Chubu","Urban"
"881",4910121,"Chubu","Urban"
"882",4910055,"Chubu","Urban"
"883",4910026,"Chubu","Urban"
"884",4930006,"Chubu","Urban"
"885",4930002,"Chubu","Urban"
"886",4910001,"Chubu","Urban"
"887",4910056,"Chubu","Urban"
"888",4910852,"Chubu","Urban"
"889",4910915,"Chubu","Urban"
"890",4910012,"Chubu","Urban"
"891",4910831,"Chubu","Urban"
"892",4910843,"Chubu","Urban"
"893",4910912,"Chubu","Urban"
"894",4910924,"Chubu","Urban"
"895",4938002,"Chubu","Urban"
"896",4910085,"Chubu","Urban"
"897",4910136,"Chubu","Urban"
"898",4910919,"Chubu","Urban"
"899",4910362,"Chubu","Urban"
"900",4910353,"Chubu","Urban"
"901",4910032,"Chubu","Urban"
"902",4910883,"Chubu","Urban"
"903",4910921,"Chubu","Urban"
"904",4940017,"Chubu","Urban"
"905",4910011,"Chubu","Urban"
"906",4910022,"Chubu","Urban"
"907",4910832,"Chubu","Urban"
"908",4910077,"Chubu","Urban"
"909",4910918,"Chubu","Urban"
"910",4910905,"Chubu","Urban"
"911",4910363,"Chubu","Urban"
"912",4910013,"Chubu","Urban"
"913",4938001,"Chubu","Urban"
"914",4910873,"Chubu","Urban"
"915",4940016,"Chubu","Urban"
"916",4910004,"Chubu","Urban"
"917",4910025,"Chubu","Urban"
"918",4940019,"Chubu","Urban"
"919",4910903,"Chubu","Urban"
"920",4910042,"Chubu","Urban"
"921",4910078,"Chubu","Urban"
"922",4910872,"Chubu","Urban"
"923",4930003,"Chubu","Urban"
"924",4940004,"Chubu","Urban"
"925",4910879,"Chubu","Urban"
"926",4910034,"Chubu","Urban"
"927",4910122,"Chubu","Urban"
"928",4910874,"Chubu","Urban"
"929",4910014,"Chubu","Urban"
"930",4910064,"Chubu","Urban"
"931",4910842,"Chubu","Urban"
"932",4910024,"Chubu","Urban"
"933",4910844,"Chubu","Urban"
"934",4930004,"Chubu","Urban"
"935",4910881,"Chubu","Urban"
"936",4910901,"Chubu","Urban"
"937",4910914,"Chubu","Urban"
"938",4910845,"Chubu","Urban"
"939",4910041,"Chubu","Urban"
"940",4910906,"Chubu","Urban"
"941",4910833,"Chubu","Urban"
"942",4910027,"Chubu","Urban"
"943",4910863,"Chubu","Urban"
"944",4910827,"Chubu","Urban"
"945",4910862,"Chubu","Urban"
"946",4910878,"Chubu","Urban"
"947",4910908,"Chubu","Urban"
"948",4940008,"Chubu","Urban"
"949",4910065,"Chubu","Urban"
"950",4928112,"Chubu","Urban"
"951",4928463,"Chubu","Urban"
"952",4928108,"Chubu","Urban"
"953",4928462,"Chubu","Urban"
"954",4928407,"Chubu","Urban"
"955",4928468,"Chubu","Urban"
"956",4928105,"Chubu","Urban"
"957",4928322,"Chubu","Urban"
"958",4928101,"Chubu","Urban"
"959",4928409,"Chubu","Urban"
"960",4928461,"Chubu","Urban"
"961",4928464,"Chubu","Urban"
"962",4928138,"Chubu","Urban"
"963",4928155,"Chubu","Urban"
"964",4928111,"Chubu","Urban"
"965",4928415,"Chubu","Urban"
"966",4928413,"Chubu","Urban"
"967",4928231,"Chubu","Urban"
"968",4928257,"Chubu","Urban"
"969",4928453,"Chubu","Urban"
"970",4928225,"Chubu","Urban"
"971",4928327,"Chubu","Urban"
"972",4928467,"Chubu","Urban"
"973",4928158,"Chubu","Urban"
"974",4928139,"Chubu","Urban"
"975",4928215,"Chubu","Urban"
"976",4928410,"Chubu","Urban"
"977",4928392,"Chubu","Urban"
"978",4928335,"Chubu","Urban"
"979",4928167,"Chubu","Urban"
"980",4928439,"Chubu","Urban"
"981",4928328,"Chubu","Urban"
"982",4928244,"Chubu","Urban"
"983",4928109,"Chubu","Urban"
"984",4928408,"Chubu","Urban"
"985",4928406,"Chubu","Urban"
"986",4928466,"Chubu","Urban"
"987",4928239,"Chubu","Urban"
"988",4928154,"Chubu","Urban"
"989",4928256,"Chubu","Urban"
"990",4928216,"Chubu","Urban"
"991",4928146,"Chubu","Urban"
"992",4928212,"Chubu","Urban"
"993",4928265,"Chubu","Urban"
"994",4928418,"Chubu","Urban"
"995",4928325,"Chubu","Urban"
"996",4928416,"Chubu","Urban"
"997",4928226,"Chubu","Urban"
"998",4928235,"Chubu","Urban"
"999",4928465,"Chubu","Urban"
"1000",4928223,"Chubu","Urban"
"1001",4928253,"Chubu","Urban"
"1002",4928228,"Chubu","Urban"
"1003",4928393,"Chubu","Urban"
"1004",4928243,"Chubu","Urban"
"1005",4928234,"Chubu","Urban"
"1006",4928038,"Chubu","Urban"
"1007",4928177,"Chubu","Urban"
"1008",4928185,"Chubu","Urban"
"1009",4928183,"Chubu","Urban"
"1010",4928181,"Chubu","Urban"
"1011",4928182,"Chubu","Urban"
"1012",4928176,"Chubu","Urban"
"1013",4928153,"Chubu","Urban"
"1014",4928147,"Chubu","Urban"
"1015",4928042,"Chubu","Urban"
"1016",4928058,"Chubu","Urban"
"1017",4928137,"Chubu","Urban"
"1018",4928312,"Chubu","Urban"
"1019",4928227,"Chubu","Urban"
"1020",4928237,"Chubu","Urban"
"1021",4928238,"Chubu","Urban"
"1022",4928323,"Chubu","Urban"
"1023",4928254,"Chubu","Urban"
"1024",4928443,"Chubu","Urban"
"1025",4928143,"Chubu","Urban"
"1026",4928241,"Chubu","Urban"
"1027",4928061,"Chubu","Urban"
"1028",4928255,"Chubu","Urban"
"1029",4928032,"Chubu","Urban"
"1030",4928448,"Chubu","Urban"
"1031",4928361,"Chubu","Urban"
"1032",4928374,"Chubu","Urban"
"1033",4928358,"Chubu","Urban"
"1034",4928444,"Chubu","Urban"
"1035",4928414,"Chubu","Urban"
"1036",4928454,"Chubu","Urban"
"1037",4928419,"Chubu","Urban"
"1038",4928417,"Chubu","Urban"
"1039",4928214,"Chubu","Urban"
"1040",4928222,"Chubu","Urban"
"1041",4928306,"Chubu","Urban"
"1042",4928136,"Chubu","Urban"
"1043",4928085,"Chubu","Urban"
"1044",4928041,"Chubu","Urban"
"1045",4928044,"Chubu","Urban"
"1046",4928201,"Chubu","Urban"
"1047",4928246,"Chubu","Urban"
"1048",4928232,"Chubu","Urban"
"1049",4928249,"Chubu","Urban"
"1050",4928204,"Chubu","Urban"
"1051",4928248,"Chubu","Urban"
"1052",4928202,"Chubu","Urban"
"1053",4928224,"Chubu","Urban"
"1054",4928236,"Chubu","Urban"
"1055",4928348,"Chubu","Urban"
"1056",4928316,"Chubu","Urban"
"1057",4928311,"Chubu","Urban"
"1058",4928141,"Chubu","Urban"
"1059",4928317,"Chubu","Urban"
"1060",4928314,"Chubu","Urban"
"1061",4928310,"Chubu","Urban"
"1062",4928245,"Chubu","Urban"
"1063",4928145,"Chubu","Urban"
"1064",4928102,"Chubu","Urban"
"1065",4928107,"Chubu","Urban"
"1066",4928258,"Chubu","Urban"
"1067",4928104,"Chubu","Urban"
"1068",4928144,"Chubu","Urban"
"1069",4928452,"Chubu","Urban"
"1070",4928015,"Chubu","Urban"
"1071",4928336,"Chubu","Urban"
"1072",4928337,"Chubu","Urban"
"1073",4928447,"Chubu","Urban"
"1074",4928307,"Chubu","Urban"
"1075",4928221,"Chubu","Urban"
"1076",4928364,"Chubu","Urban"
"1077",4928272,"Chubu","Urban"
"1078",4928273,"Chubu","Urban"
"1079",4928103,"Chubu","Urban"
"1080",4928412,"Chubu","Urban"
"1081",4928065,"Chubu","Urban"
"1082",4928133,"Chubu","Urban"
"1083",4928288,"Chubu","Urban"
"1084",4928259,"Chubu","Urban"
"1085",4928203,"Chubu","Urban"
"1086",4928057,"Chubu","Urban"
"1087",4928064,"Chubu","Urban"
"1088",4928052,"Chubu","Urban"
"1089",4928092,"Chubu","Urban"
"1090",4928055,"Chubu","Urban"
"1091",4928071,"Chubu","Urban"
"1092",4928073,"Chubu","Urban"
"1093",4928095,"Chubu","Urban"
"1094",4928205,"Chubu","Urban"
"1095",4928313,"Chubu","Urban"
"1096",4928162,"Chubu","Urban"
"1097",4928165,"Chubu","Urban"
"1098",4901311,"Chubu","Urban"
"1099",4901315,"Chubu","Urban"
"1100",4901305,"Chubu","Urban"
"1101",4901323,"Chubu","Urban"
"1102",4928319,"Chubu","Urban"
"1103",4920000,"Chubu","Urban"
"1104",4928135,"Chubu","Urban"
"1105",4928321,"Chubu","Urban"
"1106",4928326,"Chubu","Urban"
"1107",4928329,"Chubu","Urban"
"1108",4928106,"Chubu","Urban"
"1109",4928127,"Chubu","Urban"
"1110",4928173,"Chubu","Urban"
"1111",4928118,"Chubu","Urban"
"1112",4928126,"Chubu","Urban"
"1113",4928334,"Chubu","Urban"
"1114",4928333,"Chubu","Urban"
"1115",4928305,"Chubu","Urban"
"1116",4928308,"Chubu","Urban"
"1117",4928302,"Chubu","Urban"
"1118",4928303,"Chubu","Urban"
"1119",4928261,"Chubu","Urban"
"1120",4928304,"Chubu","Urban"
"1121",4928285,"Chubu","Urban"
"1122",4928287,"Chubu","Urban"
"1123",4928011,"Chubu","Urban"
"1124",4928286,"Chubu","Urban"
"1125",4928036,"Chubu","Urban"
"1126",4928455,"Chubu","Urban"
"1127",4928442,"Chubu","Urban"
"1128",4928391,"Chubu","Urban"
"1129",4928436,"Chubu","Urban"
"1130",4928431,"Chubu","Urban"
"1131",4928434,"Chubu","Urban"
"1132",4928437,"Chubu","Urban"
"1133",4928432,"Chubu","Urban"
"1134",4928184,"Chubu","Urban"
"1135",4928186,"Chubu","Urban"
"1136",4928315,"Chubu","Urban"
"1137",4901321,"Chubu","Urban"
"1138",4928142,"Chubu","Urban"
"1139",4950023,"Chubu","Urban"
"1140",4928083,"Chubu","Urban"
"1141",4901304,"Chubu","Urban"
"1142",4928438,"Chubu","Urban"
"1143",4901322,"Chubu","Urban"
"1144",4928008,"Chubu","Urban"
"1145",4928233,"Chubu","Urban"
"1146",4928242,"Chubu","Urban"
"1147",4928242,"Chubu","Urban"
"1148",4928218,"Chubu","Urban"
"1149",4928004,"Chubu","Urban"
"1150",4928426,"Chubu","Urban"
"1151",4928338,"Chubu","Urban"
"1152",4928373,"Chubu","Urban"
"1153",4928054,"Chubu","Urban"
"1154",4928072,"Chubu","Urban"
"1155",4928353,"Chubu","Urban"
"1156",4928357,"Chubu","Urban"
"1157",4928424,"Chubu","Urban"
"1158",4928421,"Chubu","Urban"
"1159",4928301,"Chubu","Urban"
"1160",4928213,"Chubu","Urban"
"1161",4928062,"Chubu","Urban"
"1162",4928131,"Chubu","Urban"
"1163",4928211,"Chubu","Urban"
"1164",4928006,"Chubu","Urban"
"1165",4928341,"Chubu","Urban"
"1166",4928247,"Chubu","Urban"
"1167",4928251,"Chubu","Urban"
"1168",4928161,"Chubu","Urban"
"1169",4928240,"Chubu","Urban"
"1170",4928264,"Chubu","Urban"
"1171",4928441,"Chubu","Urban"
"1172",4928267,"Chubu","Urban"
"1173",4901303,"Chubu","Urban"
"1174",4901302,"Chubu","Urban"
"1175",4901314,"Chubu","Urban"
"1176",4928157,"Chubu","Urban"
"1177",4928151,"Chubu","Urban"
"1178",4928435,"Chubu","Urban"
"1179",4928171,"Chubu","Urban"
"1180",4928282,"Chubu","Urban"
"1181",4928063,"Chubu","Urban"
"1182",4901313,"Chubu","Urban"
"1183",4928074,"Chubu","Urban"
"1184",4901323,"Chubu","Urban"
"1185",4928001,"Chubu","Urban"
"1186",4928134,"Chubu","Urban"
"1187",4928115,"Chubu","Urban"
"1188",4928081,"Chubu","Urban"
"1189",4928174,"Chubu","Urban"
"1190",4928175,"Chubu","Urban"
"1191",4928429,"Chubu","Urban"
"1192",4928427,"Chubu","Urban"
"1193",4928372,"Chubu","Urban"
"1194",4928411,"Chubu","Urban"
"1195",4928349,"Chubu","Urban"
"1196",4928331,"Chubu","Urban"
"1197",4928423,"Chubu","Urban"
"1198",4928209,"Chubu","Urban"
"1199",4928422,"Chubu","Urban"
"1200",4928066,"Chubu","Urban"
"1201",4928451,"Chubu","Urban"
"1202",4928217,"Chubu","Urban"
"1203",4928123,"Chubu","Urban"
"1204",4928229,"Chubu","Urban"
"1205",4928024,"Chubu","Urban"
"1206",4928122,"Chubu","Urban"
"1207",4928078,"Chubu","Urban"
"1208",4928077,"Chubu","Urban"
"1209",4928404,"Chubu","Urban"
"1210",4928402,"Chubu","Urban"
"1211",4950014,"Chubu","Urban"
"1212",4950022,"Chubu","Urban"
"1213",4950031,"Chubu","Urban"
"1214",4950015,"Chubu","Urban"
"1215",4950021,"Chubu","Urban"
"1216",4901312,"Chubu","Urban"
"1217",4901301,"Chubu","Urban"
"1218",4928076,"Chubu","Urban"
"1219",4928352,"Chubu","Urban"
"1220",4928014,"Chubu","Urban"
"1221",4950035,"Chubu","Urban"
"1222",4950001,"Chubu","Urban"
"1223",4928284,"Chubu","Urban"
"1224",4950003,"Chubu","Urban"
"1225",4950032,"Chubu","Urban"
"1226",4928405,"Chubu","Urban"
"1227",4928220,"Chubu","Urban"
"1228",4928116,"Chubu","Urban"
"1229",4928355,"Chubu","Urban"
"1230",4928178,"Chubu","Urban"
"1231",4928332,"Chubu","Urban"
"1232",4928207,"Chubu","Urban"
"1233",4928289,"Chubu","Urban"
"1234",4928113,"Chubu","Urban"
"1235",4928125,"Chubu","Urban"
"1236",4928119,"Chubu","Urban"
"1237",4928117,"Chubu","Urban"
"1238",4928094,"Chubu","Urban"
"1239",4928033,"Chubu","Urban"
"1240",4928271,"Chubu","Urban"
"1241",4928068,"Chubu","Urban"
"1242",4928051,"Chubu","Urban"
"1243",4928034,"Chubu","Urban"
"1244",4928023,"Chubu","Urban"
"1245",4928156,"Chubu","Urban"
"1246",4928375,"Chubu","Urban"
"1247",4928016,"Chubu","Urban"
"1248",4928121,"Chubu","Urban"
"1249",4928230,"Chubu","Urban"
"1250",4928206,"Chubu","Urban"
"1251",4928219,"Chubu","Urban"
"1252",4928269,"Chubu","Urban"
"1253",4928163,"Chubu","Urban"
"1254",4928164,"Chubu","Urban"
"1255",4928152,"Chubu","Urban"
"1256",4928166,"Chubu","Urban"
"1257",4928433,"Chubu","Urban"
"1258",4928339,"Chubu","Urban"
"1259",4928342,"Chubu","Urban"
"1260",4928351,"Chubu","Urban"
"1261",4928354,"Chubu","Urban"
"1262",4928022,"Chubu","Urban"
"1263",4928005,"Chubu","Urban"
"1264",4928013,"Chubu","Urban"
"1265",4928012,"Chubu","Urban"
"1266",4928082,"Chubu","Urban"
"1267",4950024,"Chubu","Urban"
"1268",4928002,"Chubu","Urban"
"1269",4950036,"Chubu","Urban"
"1270",4950002,"Chubu","Urban"
"1271",4928031,"Chubu","Urban"
"1272",4950037,"Chubu","Urban"
"1273",4928266,"Chubu","Urban"
"1274",4928365,"Chubu","Urban"
"1275",4928385,"Chubu","Urban"
"1276",4928403,"Chubu","Urban"
"1277",4928456,"Chubu","Urban"
"1278",4928263,"Chubu","Urban"
"1279",4928114,"Chubu","Urban"
"1280",4928210,"Chubu","Urban"
"1281",4928043,"Chubu","Urban"
"1282",4928045,"Chubu","Urban"
"1283",4928128,"Chubu","Urban"
"1284",4928084,"Chubu","Urban"
"1285",4950033,"Chubu","Urban"
"1286",4950025,"Chubu","Urban"
"1287",4928347,"Chubu","Urban"
"1288",4928366,"Chubu","Urban"
"1289",4928371,"Chubu","Urban"
"1290",4928007,"Chubu","Urban"
"1291",4928425,"Chubu","Urban"
"1292",4928274,"Chubu","Urban"
"1293",4928275,"Chubu","Urban"
"1294",4928281,"Chubu","Urban"
"1295",4928279,"Chubu","Urban"
"1296",4928283,"Chubu","Urban"
"1297",4950011,"Chubu","Urban"
"1298",4928021,"Chubu","Urban"
"1299",4928037,"Chubu","Urban"
"1300",4928356,"Chubu","Urban"
"1301",4928362,"Chubu","Urban"
"1302",4928262,"Chubu","Urban"
"1303",4928276,"Chubu","Urban"
"1304",4928268,"Chubu","Urban"
"1305",4928428,"Chubu","Urban"
"1306",4928208,"Chubu","Urban"
"1307",4950034,"Chubu","Urban"
"1308",4928053,"Chubu","Urban"
"1309",4928075,"Chubu","Urban"
"1310",4928124,"Chubu","Urban"
"1311",4928172,"Chubu","Urban"
"1312",4928363,"Chubu","Urban"
"1313",4928345,"Chubu","Urban"
"1314",4928344,"Chubu","Urban"
"1315",4928346,"Chubu","Urban"
"1316",4928401,"Chubu","Urban"
"1317",4928383,"Chubu","Urban"
"1318",4928278,"Chubu","Urban"
"1319",4928381,"Chubu","Urban"
"1320",4928091,"Chubu","Urban"
"1321",4928017,"Chubu","Urban"
"1322",4928093,"Chubu","Urban"
"1323",4928389,"Chubu","Urban"
"1324",4950013,"Chubu","Urban"
"1325",4928384,"Chubu","Urban"
"1326",4950012,"Chubu","Urban"
"1327",4928277,"Chubu","Urban"
"1328",4928382,"Chubu","Urban"
"1329",4928446,"Chubu","Urban"
"1330",4928025,"Chubu","Urban"
"1331",4928318,"Chubu","Urban"
"1332",4928056,"Chubu","Urban"
"1333",4928388,"Chubu","Urban"
"1334",4928387,"Chubu","Urban"
"1335",4928386,"Chubu","Urban"
"1336",4928132,"Chubu","Urban"
"1337",4928252,"Chubu","Urban"
"1338",4928445,"Chubu","Urban"
"1339",4928003,"Chubu","Urban"
"1340",4840822,"Chubu","Rural"
"1341",4840948,"Chubu","Rural"
"1342",4840935,"Chubu","Rural"
"1343",4840087,"Chubu","Rural"
"1344",4840054,"Chubu","Rural"
"1345",4840934,"Chubu","Rural"
"1346",4840951,"Chubu","Rural"
"1347",4840928,"Chubu","Rural"
"1348",4840033,"Chubu","Rural"
"1349",4840905,"Chubu","Rural"
"1350",4840037,"Chubu","Rural"
"1351",4840056,"Chubu","Rural"
"1352",4840021,"Chubu","Rural"
"1353",4840036,"Chubu","Rural"
"1354",4840005,"Chubu","Rural"
"1355",4840894,"Chubu","Rural"
"1356",4840008,"Chubu","Rural"
"1357",4840919,"Chubu","Rural"
"1358",4840045,"Chubu","Rural"
"1359",4840032,"Chubu","Rural"
"1360",4840887,"Chubu","Rural"
"1361",4840862,"Chubu","Rural"
"1362",4840053,"Chubu","Rural"
"1363",4840885,"Chubu","Rural"
"1364",4840916,"Chubu","Rural"
"1365",4840925,"Chubu","Rural"
"1366",4840081,"Chubu","Rural"
"1367",4840085,"Chubu","Rural"
"1368",4840892,"Chubu","Rural"
"1369",4840889,"Chubu","Rural"
"1370",4840897,"Chubu","Rural"
"1371",4840852,"Chubu","Rural"
"1372",4840837,"Chubu","Rural"
"1373",4840076,"Chubu","Rural"
"1374",4840804,"Chubu","Rural"
"1375",4840816,"Chubu","Rural"
"1376",4840803,"Chubu","Rural"
"1377",4840042,"Chubu","Rural"
"1378",4840863,"Chubu","Rural"
"1379",4840025,"Chubu","Rural"
"1380",4840006,"Chubu","Rural"
"1381",4840942,"Chubu","Rural"
"1382",4840832,"Chubu","Rural"
"1383",4840943,"Chubu","Rural"
"1384",4840881,"Chubu","Rural"
"1385",4840857,"Chubu","Rural"
"1386",4840896,"Chubu","Rural"
"1387",4840075,"Chubu","Rural"
"1388",4840917,"Chubu","Rural"
"1389",4840819,"Chubu","Rural"
"1390",4840023,"Chubu","Rural"
"1391",4840838,"Chubu","Rural"
"1392",4840833,"Chubu","Rural"
"1393",4840022,"Chubu","Rural"
"1394",4840035,"Chubu","Rural"
"1395",4840902,"Chubu","Rural"
"1396",4840806,"Chubu","Rural"
"1397",4840932,"Chubu","Rural"
"1398",4840913,"Chubu","Rural"
"1399",4840807,"Chubu","Rural"
"1400",4840098,"Chubu","Rural"
"1401",4840811,"Chubu","Rural"
"1402",4840955,"Chubu","Rural"
"1403",4840093,"Chubu","Rural"
"1404",4840821,"Chubu","Rural"
"1405",4840074,"Chubu","Rural"
"1406",4840835,"Chubu","Rural"
"1407",4840895,"Chubu","Rural"
"1408",4840843,"Chubu","Rural"
"1409",4840924,"Chubu","Rural"
"1410",4840904,"Chubu","Rural"
"1411",4840883,"Chubu","Rural"
"1412",4840841,"Chubu","Rural"
"1413",4840802,"Chubu","Rural"
"1414",4840893,"Chubu","Rural"
"1415",4840921,"Chubu","Rural"
"1416",4840026,"Chubu","Rural"
"1417",4840936,"Chubu","Rural"
"1418",4840944,"Chubu","Rural"
"1419",4840854,"Chubu","Rural"
"1420",4840058,"Chubu","Rural"
"1421",4840028,"Chubu","Rural"
"1422",4840814,"Chubu","Rural"
"1423",4840020,"Chubu","Rural"
"1424",4840915,"Chubu","Rural"
"1425",4840029,"Chubu","Rural"
"1426",4840907,"Chubu","Rural"
"1427",4840801,"Chubu","Rural"
"1428",4840891,"Chubu","Rural"
"1429",4840063,"Chubu","Rural"
"1430",4840092,"Chubu","Rural"
"1431",4840876,"Chubu","Rural"
"1432",4840908,"Chubu","Rural"
"1433",4840888,"Chubu","Rural"
"1434",4840845,"Chubu","Rural"
"1435",4840866,"Chubu","Rural"
"1436",4840903,"Chubu","Rural"
"1437",4840872,"Chubu","Rural"
"1438",4840898,"Chubu","Rural"
"1439",4840884,"Chubu","Rural"
"1440",4840947,"Chubu","Rural"
"1441",4840945,"Chubu","Rural"
"1442",4840856,"Chubu","Rural"
"1443",4840869,"Chubu","Rural"
"1444",4840911,"Chubu","Rural"
"1445",4840086,"Chubu","Rural"
"1446",4840004,"Chubu","Rural"
"1447",4840805,"Chubu","Rural"
"1448",4840812,"Chubu","Rural"
"1449",4840873,"Chubu","Rural"
"1450",4840073,"Chubu","Rural"
"1451",4840094,"Chubu","Rural"
"1452",4840095,"Chubu","Rural"
"1453",4840096,"Chubu","Rural"
"1454",4840882,"Chubu","Rural"
"1455",4840064,"Chubu","Rural"
"1456",4840091,"Chubu","Rural"
"1457",4840868,"Chubu","Rural"
"1458",4840865,"Chubu","Rural"
"1459",4840016,"Chubu","Rural"
"1460",4840003,"Chubu","Rural"
"1461",4840013,"Chubu","Rural"
"1462",4840813,"Chubu","Rural"
"1463",4840079,"Chubu","Rural"
"1464",4840877,"Chubu","Rural"
"1465",4840055,"Chubu","Rural"
"1466",4840047,"Chubu","Rural"
"1467",4840097,"Chubu","Rural"
"1468",4840963,"Chubu","Rural"
"1469",4840099,"Chubu","Rural"
"1470",4840823,"Chubu","Rural"
"1471",4840922,"Chubu","Rural"
"1472",4840818,"Chubu","Rural"
"1473",4840959,"Chubu","Rural"
"1474",4840858,"Chubu","Rural"
"1475",4840874,"Chubu","Rural"
"1476",4840826,"Chubu","Rural"
"1477",4840899,"Chubu","Rural"
"1478",4840962,"Chubu","Rural"
"1479",4840001,"Chubu","Rural"
"1480",4840918,"Chubu","Rural"
"1481",4840062,"Chubu","Rural"
"1482",4840011,"Chubu","Rural"
"1483",4840831,"Chubu","Rural"
"1484",4840046,"Chubu","Rural"
"1485",4840906,"Chubu","Rural"
"1486",4840956,"Chubu","Rural"
"1487",4840825,"Chubu","Rural"
