"Pincode","Region.Quota"
464671,"Central"
464776,"Central"
464651,"Central"
464886,"Central"
464986,"Central"
453441,"Central"
453331,"Central"
490006,"Central"
685619,"Southern"
312022,"Northern"
312023,"Northern"
323307,"Northern"
312024,"Northern"
230403,"Central"
230402,"Central"
230135,"Central"
230002,"Central"
230121,"Central"
230304,"Central"
230138,"Central"
230139,"Central"
230141,"Central"
486882,"Central"
486889,"Central"
486886,"Central"
486887,"Central"
470001,"Central"
470021,"Central"
470335,"Central"
470442,"Central"
442301,"Western"
442203,"Western"
442106,"Western"
442306,"Western"
442302,"Western"
212601,"Central"
212631,"Central"
343032,"Northern"
343025,"Northern"
421402,"Western"
421201,"Western"
421602,"Western"
421306,"Western"
421403,"Western"
421503,"Western"
421401,"Western"
421103,"Western"
421601,"Western"
400608,"Western"
421302,"Western"
333304,"Northern"
331030,"Northern"
323304,"Northern"
312204,"Northern"
312614,"Northern"
312604,"Northern"
312619,"Northern"
312616,"Northern"
312402,"Northern"
312901,"Northern"
312201,"Northern"
312202,"Northern"
453771,"Central"
453661,"Central"
453551,"Central"
275306,"Central"
275102,"Central"
275305,"Central"
402117,"Western"
402106,"Western"
402122,"Western"
402110,"Western"
402111,"Western"
402112,"Western"
402306,"Western"
402307,"Western"
402113,"Western"
476444,"Central"
476335,"Central"
230306,"Central"
421301,"Western"
230404,"Central"
230133,"Central"
230503,"Central"
230134,"Central"
221603,"Central"
221602,"Central"
276403,"Central"
221706,"Central"
276405,"Central"
275103,"Central"
442304,"Western"
758037,"Eastern"
416526,"Western"
416508,"Western"
416204,"Western"
416503,"Western"
415101,"Western"
416223,"Western"
455227,"Central"
455111,"Central"
455115,"Central"
441214,"Western"
416122,"Western"
416219,"Western"
416504,"Western"
416551,"Western"
416202,"Western"
416118,"Western"
416235,"Western"
416214,"Western"
416215,"Western"
416232,"Western"
416220,"Western"
421605,"Western"
400612,"Western"
421204,"Western"
421505,"Western"
470051,"Central"
470113,"Central"
470226,"Central"
470228,"Central"
470232,"Central"
470223,"Central"
470125,"Central"
470115,"Central"
470337,"Central"
421312,"Western"
146110,"Northern"
144519,"Northern"
416221,"Western"
470235,"Central"
470118,"Central"
606204,"Southern"
606205,"Southern"
606401,"Southern"
606206,"Southern"
606107,"Southern"
606207,"Southern"
271825,"Central"
415605,"Western"
415726,"Western"
484113,"Central"
604505,"Southern"
604408,"Southern"
604410,"Southern"
606901,"Southern"
606755,"Southern"
230136,"Central"
230142,"Central"
284303,"Central"
284306,"Central"
284419,"Central"
284205,"Central"
284003,"Central"
284206,"Central"
636014,"Southern"
642205,"Southern"
636101,"Southern"
636106,"Southern"
284204,"Central"
284304,"Central"
284128,"Central"
151505,"Northern"
275307,"Central"
276306,"Central"
402115,"Western"
458990,"Central"
458888,"Central"
470117,"Central"
470880,"Central"
470664,"Central"
470673,"Central"
470775,"Central"
470881,"Central"
470675,"Central"
475675,"Central"
636140,"Southern"
642204,"Southern"
642111,"Southern"
636118,"Southern"
485115,"Central"
485111,"Central"
470663,"Central"
470666,"Central"
470672,"Central"
412409,"Western"
412403,"Western"
413110,"Western"
458556,"Central"
416413,"Western"
416414,"Western"
416415,"Western"
415401,"Western"
416301,"Western"
415301,"Western"
416302,"Western"
485772,"Central"
485447,"Central"
485441,"Central"
485661,"Central"
231219,"Central"
642132,"Southern"
321001,"Northern"
415402,"Western"
416304,"Western"
415305,"Western"
610205,"Southern"
402126,"Western"
416314,"Western"
415412,"Western"
415303,"Western"
415315,"Western"
415304,"Western"
402102,"Western"
402402,"Western"
757055,"Eastern"
757100,"Eastern"
685618,"Southern"
685595,"Southern"
455223,"Central"
232102,"Central"
232103,"Central"
415603,"Western"
455332,"Central"
455440,"Central"
455221,"Central"
455336,"Central"
343023,"Northern"
621701,"Southern"
402204,"Western"
609704,"Southern"
610204,"Southern"
455339,"Central"
455459,"Central"
455118,"Central"
424203,"Western"
425102,"Western"
756046,"Eastern"
685583,"Southern"
685563,"Southern"
685608,"Southern"
685585,"Southern"
685614,"Southern"
685607,"Southern"
209749,"Central"
458330,"Central"
458336,"Central"
416201,"Western"
485114,"Central"
485005,"Central"
307030,"Northern"
343027,"Northern"
307515,"Northern"
764052,"Eastern"
764072,"Eastern"
764002,"Eastern"
441207,"Western"
442606,"Western"
623518,"Southern"
431102,"Western"
431109,"Western"
431103,"Western"
475115,"Central"
327604,"Northern"
327603,"Northern"
327021,"Northern"
327022,"Northern"
327023,"Northern"
613602,"Southern"
613001,"Southern"
613201,"Southern"
613202,"Southern"
613303,"Southern"
613501,"Southern"
613502,"Southern"
613402,"Southern"
613103,"Southern"
613204,"Southern"
613104,"Southern"
613009,"Southern"
613101,"Southern"
613105,"Southern"
613005,"Southern"
613504,"Southern"
613004,"Southern"
613006,"Southern"
613203,"Southern"
412102,"Western"
413132,"Western"
425303,"Western"
425304,"Western"
425310,"Western"
425201,"Western"
425503,"Western"
425507,"Western"
425504,"Western"
425327,"Western"
425524,"Western"
425306,"Western"
425309,"Western"
425506,"Western"
425508,"Western"
425307,"Western"
425311,"Western"
613102,"Southern"
613401,"Southern"
613403,"Southern"
613003,"Southern"
613002,"Southern"
613007,"Southern"
768228,"Eastern"
768227,"Eastern"
768214,"Eastern"
768212,"Eastern"
431101,"Western"
423702,"Western"
431118,"Western"
431112,"Western"
431135,"Western"
421603,"Western"
421102,"Western"
144623,"Northern"
143109,"Northern"
768110,"Eastern"
425302,"Western"
794109,"Eastern"
761151,"Eastern"
766019,"Eastern"
766102,"Eastern"
766023,"Eastern"
766026,"Eastern"
766110,"Eastern"
413314,"Western"
442704,"Western"
766100,"Eastern"
766103,"Eastern"
766029,"Eastern"
425203,"Western"
470771,"Central"
470772,"Central"
431131,"Western"
431125,"Western"
431515,"Western"
414204,"Western"
413229,"Western"
414205,"Western"
413249,"Western"
431129,"Western"
327034,"Northern"
327027,"Northern"
327801,"Northern"
431130,"Western"
431530,"Western"
431144,"Western"
764005,"Eastern"
764041,"Eastern"
764028,"Eastern"
764058,"Eastern"
680741,"Southern"
680731,"Southern"
680312,"Southern"
680309,"Southern"
680302,"Southern"
680684,"Southern"
322001,"Northern"
224181,"Central"
321611,"Northern"
768222,"Eastern"
768107,"Eastern"
768234,"Eastern"
768202,"Eastern"
431120,"Western"
431008,"Western"
756033,"Eastern"
756086,"Eastern"
756081,"Eastern"
756035,"Eastern"
756034,"Eastern"
756024,"Eastern"
431124,"Western"
756083,"Eastern"
756051,"Eastern"
756042,"Eastern"
756029,"Eastern"
756055,"Eastern"
756080,"Eastern"
312602,"Northern"
312404,"Northern"
301714,"Northern"
301406,"Northern"
301024,"Northern"
301025,"Northern"
797120,"Eastern"
207002,"Central"
798615,"Eastern"
277001,"Central"
636502,"Southern"
636503,"Southern"
327601,"Northern"
312603,"Northern"
312027,"Northern"
312620,"Northern"
312021,"Northern"
327606,"Northern"
768213,"Eastern"
768005,"Eastern"
768112,"Eastern"
442705,"Western"
442703,"Western"
442914,"Western"
441208,"Western"
442707,"Western"
768113,"Eastern"
768121,"Eastern"
442701,"Western"
442917,"Western"
441226,"Western"
442902,"Western"
442710,"Western"
764076,"Eastern"
764047,"Eastern"
764075,"Eastern"
794003,"Eastern"
766037,"Eastern"
766011,"Eastern"
766031,"Eastern"
766101,"Eastern"
794114,"Eastern"
444203,"Western"
761109,"Eastern"
766106,"Eastern"
766105,"Eastern"
761116,"Eastern"
761107,"Eastern"
341021,"Northern"
621702,"Southern"
621704,"Southern"
770035,"Eastern"
621703,"Southern"
621719,"Southern"
757104,"Eastern"
757028,"Eastern"
757032,"Eastern"
610001,"Southern"
423109,"Western"
431211,"Western"
431207,"Western"
431132,"Western"
431208,"Western"
431214,"Western"
635802,"Southern"
795140,"Eastern"
795148,"Eastern"
632601,"Southern"
635803,"Southern"
632201,"Southern"
635804,"Southern"
635806,"Southern"
764061,"Eastern"
764077,"Eastern"
764078,"Eastern"
233304,"Central"
275205,"Central"
232332,"Central"
232333,"Central"
143107,"Northern"
143009,"Northern"
143113,"Northern"
230137,"Central"
637505,"Southern"
603101,"Southern"
603401,"Southern"
603202,"Southern"
603102,"Southern"
632603,"Southern"
632602,"Southern"
343028,"Northern"
766016,"Eastern"
766027,"Eastern"
444204,"Western"
603303,"Southern"
603203,"Southern"
603305,"Southern"
799254,"Eastern"
799203,"Eastern"
799270,"Eastern"
799201,"Eastern"
799260,"Eastern"
799253,"Eastern"
799205,"Eastern"
795009,"Eastern"
795142,"Eastern"
609504,"Southern"
610106,"Southern"
610207,"Southern"
415306,"Western"
416306,"Western"
415308,"Western"
416308,"Western"
416436,"Western"
766108,"Eastern"
425505,"Western"
790106,"Eastern"
791103,"Eastern"
791119,"Eastern"
790104,"Eastern"
792001,"Eastern"
603302,"Southern"
603313,"Southern"
603201,"Southern"
603304,"Southern"
603306,"Southern"
603104,"Southern"
791104,"Eastern"
791118,"Eastern"
791102,"Eastern"
790102,"Eastern"
799285,"Eastern"
614903,"Southern"
143301,"Northern"
143408,"Northern"
143411,"Northern"
143407,"Northern"
143412,"Northern"
143304,"Northern"
143149,"Northern"
143502,"Northern"
614701,"Southern"
614901,"Southern"
614902,"Southern"
799288,"Eastern"
799264,"Eastern"
799275,"Eastern"
799279,"Eastern"
799263,"Eastern"
799278,"Eastern"
799284,"Eastern"
799280,"Eastern"
792105,"Eastern"
792103,"Eastern"
792110,"Eastern"
614802,"Southern"
614615,"Southern"
143303,"Northern"
143406,"Northern"
756039,"Eastern"
301027,"Northern"
301408,"Northern"
301415,"Northern"
301030,"Northern"
321633,"Northern"
442403,"Western"
764085,"Eastern"
768215,"Eastern"
768226,"Eastern"
676517,"Southern"
143305,"Northern"
143419,"Northern"
143409,"Northern"
614623,"Southern"
143204,"Northern"
143422,"Northern"
143114,"Northern"
143101,"Northern"
143603,"Northern"
143112,"Northern"
143116,"Northern"
483990,"Central"
483442,"Central"
483334,"Central"
143501,"Northern"
143115,"Northern"
143415,"Northern"
143117,"Northern"
624710,"Southern"
143205,"Northern"
143008,"Northern"
416234,"Western"
143413,"Northern"
415302,"Western"
415413,"Western"
416315,"Western"
610109,"Southern"
610004,"Southern"
610005,"Southern"
415403,"Western"
415307,"Western"
415405,"Western"
416309,"Western"
415309,"Western"
415310,"Western"
416408,"Western"
416310,"Western"
415407,"Western"
416605,"Western"
416614,"Western"
416628,"Western"
416632,"Western"
416612,"Western"
416602,"Western"
416603,"Western"
416604,"Western"
415404,"Western"
415414,"Western"
415408,"Western"
415311,"Western"
416313,"Western"
415415,"Western"
768221,"Eastern"
415637,"Western"
416712,"Western"
415804,"Western"
768220,"Eastern"
416608,"Western"
416804,"Western"
768224,"Eastern"
768211,"Eastern"
416707,"Western"
416713,"Western"
415619,"Western"
768217,"Eastern"
624802,"Southern"
422205,"Western"
422306,"Western"
423105,"Western"
423104,"Western"
423403,"Western"
423204,"Western"
423106,"Western"
423212,"Western"
422303,"Western"
423301,"Western"
424109,"Western"
422209,"Western"
423108,"Western"
415807,"Western"
415626,"Western"
768216,"Eastern"
423208,"Western"
423302,"Western"
768025,"Eastern"
761111,"Eastern"
761013,"Eastern"
761103,"Eastern"
761106,"Eastern"
415406,"Western"
415409,"Western"
415410,"Western"
415411,"Western"
423110,"Western"
423117,"Western"
423206,"Western"
423213,"Western"
423203,"Western"
761108,"Eastern"
761125,"Eastern"
761117,"Eastern"
799009,"Eastern"
799004,"Eastern"
799003,"Eastern"
799045,"Eastern"
799102,"Eastern"
322234,"Northern"
322249,"Northern"
322251,"Northern"
431205,"Western"
431152,"Western"
791105,"Eastern"
791002,"Eastern"
301026,"Northern"
301409,"Northern"
301035,"Northern"
301410,"Northern"
416613,"Western"
416620,"Western"
416703,"Western"
416630,"Western"
416811,"Western"
416601,"Western"
416616,"Western"
416609,"Western"
416610,"Western"
416812,"Western"
416611,"Western"
416801,"Western"
416813,"Western"
416805,"Western"
416810,"Western"
603105,"Southern"
798604,"Eastern"
473660,"Central"
486220,"Central"
798601,"Eastern"
797113,"Eastern"
797109,"Eastern"
636457,"Southern"
637504,"Southern"
798621,"Eastern"
798622,"Eastern"
798602,"Eastern"
301707,"Northern"
797004,"Eastern"
797101,"Eastern"
797110,"Eastern"
641654,"Southern"
764043,"Eastern"
323022,"Northern"
323614,"Northern"
323021,"Northern"
323025,"Northern"
303806,"Northern"
303807,"Northern"
303102,"Northern"
303903,"Northern"
303103,"Northern"
303002,"Northern"
303601,"Northern"
303001,"Northern"
303702,"Northern"
303804,"Northern"
303701,"Northern"
303704,"Northern"
303109,"Northern"
473990,"Central"
473670,"Central"
473770,"Central"
473865,"Central"
332031,"Northern"
332311,"Northern"
332025,"Northern"
332026,"Northern"
332402,"Northern"
332312,"Northern"
332041,"Northern"
332027,"Northern"
331024,"Northern"
332403,"Northern"
332304,"Northern"
332305,"Northern"
332030,"Northern"
332307,"Northern"
332715,"Northern"
322220,"Northern"
322252,"Northern"
322701,"Northern"
322023,"Northern"
322034,"Northern"
322702,"Northern"
322213,"Northern"
322216,"Northern"
322255,"Northern"
322033,"Northern"
322025,"Northern"
322215,"Northern"
322203,"Northern"
322218,"Northern"
322219,"Northern"
322230,"Northern"
304001,"Northern"
304023,"Northern"
304501,"Northern"
304022,"Northern"
304804,"Northern"
304504,"Northern"
304026,"Northern"
304802,"Northern"
304025,"Northern"
304503,"Northern"
304502,"Northern"
322238,"Northern"
322236,"Northern"
321610,"Northern"
322254,"Northern"
322243,"Northern"
322242,"Northern"
322201,"Northern"
680317,"Southern"
276125,"Central"
416534,"Western"
322703,"Northern"
322211,"Northern"
322202,"Northern"
322205,"Northern"
322214,"Northern"
322024,"Northern"
614723,"Southern"
614904,"Southern"
322029,"Northern"
322030,"Northern"
322028,"Northern"
613205,"Southern"
768111,"Eastern"
768115,"Eastern"
768040,"Eastern"
322026,"Northern"
322027,"Northern"
322204,"Northern"
761120,"Eastern"
761119,"Eastern"
761118,"Eastern"
614602,"Southern"
614906,"Southern"
614625,"Southern"
614803,"Southern"
764046,"Eastern"
764088,"Eastern"
764049,"Eastern"
764051,"Eastern"
414113,"Western"
413728,"Western"
414101,"Western"
414401,"Western"
414501,"Western"
413205,"Western"
414111,"Western"
485773,"Central"
485001,"Central"
623706,"Southern"
623608,"Southern"
623115,"Southern"
623120,"Southern"
623712,"Southern"
623707,"Southern"
623708,"Southern"
332701,"Northern"
332601,"Northern"
623711,"Southern"
799015,"Eastern"
761141,"Eastern"
761123,"Eastern"
636003,"Southern"
635805,"Southern"
632203,"Southern"
635808,"Southern"
416806,"Western"
761124,"Eastern"
761121,"Eastern"
761133,"Eastern"
761143,"Eastern"
761146,"Eastern"
322212,"Northern"
790001,"Eastern"
799204,"Eastern"
799287,"Eastern"
635810,"Southern"
632209,"Southern"
635813,"Southern"
632604,"Southern"
795132,"Eastern"
795133,"Eastern"
795011,"Eastern"
303801,"Northern"
303803,"Northern"
303108,"Northern"
303905,"Northern"
303119,"Northern"
303120,"Northern"
414302,"Western"
414102,"Western"
414403,"Western"
414502,"Western"
413701,"Western"
413726,"Western"
441206,"Western"
322704,"Northern"
768219,"Eastern"
768225,"Eastern"
627110,"Southern"
627654,"Southern"
627111,"Southern"
766104,"Eastern"
766107,"Eastern"
635811,"Southern"
635812,"Southern"
635701,"Southern"
635801,"Southern"
635702,"Southern"
635754,"Southern"
635851,"Southern"
635901,"Southern"
635852,"Southern"
635752,"Southern"
635853,"Southern"
795010,"Eastern"
413107,"Western"
413305,"Western"
413319,"Western"
413301,"Western"
799289,"Eastern"
799281,"Eastern"
799273,"Eastern"
442603,"Western"
614626,"Southern"
423401,"Western"
423205,"Western"
614804,"Southern"
795145,"Eastern"
795131,"Eastern"
635814,"Southern"
635710,"Southern"
233228,"Central"
641659,"Southern"
792111,"Eastern"
341520,"Northern"
341502,"Northern"
341505,"Northern"
341022,"Northern"
341504,"Northern"
151509,"Northern"
151102,"Northern"
151104,"Northern"
151301,"Northern"
641670,"Southern"
638459,"Southern"
641652,"Southern"
641305,"Southern"
641697,"Southern"
641113,"Southern"
641302,"Southern"
641668,"Southern"
641402,"Southern"
442402,"Western"
442404,"Western"
442908,"Western"
442903,"Western"
332702,"Northern"
332705,"Northern"
413711,"Western"
431121,"Western"
431107,"Western"
431148,"Western"
423703,"Western"
431111,"Western"
431104,"Western"
413218,"Western"
431704,"Western"
431750,"Western"
431745,"Western"
431746,"Western"
431801,"Western"
431710,"Western"
431810,"Western"
431603,"Western"
431717,"Western"
431809,"Western"
431722,"Western"
431811,"Western"
431712,"Western"
762103,"Eastern"
762021,"Eastern"
762110,"Eastern"
313201,"Northern"
313602,"Northern"
313803,"Northern"
307025,"Northern"
313703,"Northern"
313203,"Northern"
313031,"Northern"
332317,"Northern"
332028,"Northern"
765025,"Eastern"
765029,"Eastern"
765002,"Eastern"
765018,"Eastern"
